Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,OverTime_bin,is_married,AgeFactor,Norm_JobSatisfaction,Norm_WorkLifeBalance,Norm_PerformanceRating,Norm_YearsAtCompany,Norm_RelationshipSatisfaction,Norm_EnvironmentSatisfaction,Norm_YearsSinceLastPromotion,Norm_TrainingTimesLastYear,Norm_JobInvolvement,Norm_MonthlyIncome,Norm_PercentSalaryHike,Norm_JobLevel,Norm_TotalWorkingYears,Norm_NumCompaniesWorked,Score_P01,Score_P02,Score_P03,Score_P04,Score_S01,Score_S02,Score_S03,Score_N01,Score_N02,Score_N03,Prob_P01,Prob_P02,Prob_P03,Prob_P04,Prob_S01,Prob_S02,Prob_S03,Prob_N01,Prob_N02,Prob_N03,argmax_Persona_Code,argmax_Persona,argmax_RiskTier,softmax_Persona_Code,softmax_Persona,softmax_RiskTier
30,No,Travel_Rarely,125,Research & Development,9,2,Medical,1,41,4,Male,83,2,1,Laboratory Technician,3,Single,2206,16117,1,Y,No,13,3,1,80,0,10,5,3,10,0,1,8,0,0,1,0.6666666666666666,0.6666666666666666,0.0,0.25,0.0,1.0,0.06666666666666667,0.8333333333333334,0.3333333333333333,0.06303317535545024,0.14285714285714285,0.0,0.25,0.1111111111111111,0.2666666666666667,0.675,0.21666666666666667,0.7176438727149628,0.37777777777777777,0.40190476190476193,0.4,0.8047619047619048,0.3,0.5,0.0025543728243838538,0.15158401973722613,0.0015493054343255616,0.23219528983215756,0.007759499500257914,0.009876791143852572,0.009690442174916214,0.55488401202706,0.003564914452012353,0.026341352873807882,N01,현상 유지자,Neutral,P04,저평가된 전문가,High
39,Yes,Travel_Rarely,895,Sales,5,3,Technical Degree,1,42,4,Male,56,3,2,Sales Representative,4,Married,2086,3335,3,Y,No,14,3,3,80,1,19,6,4,1,0,0,0,0,1,1,1.0,1.0,0.0,0.025,0.6666666666666666,1.0,0.0,1.0,0.6666666666666666,0.05671406003159558,0.21428571428571427,0.25,0.475,0.3333333333333333,0.1,0.5875,0.06666666666666668,0.7416000902730762,0.33333333333333337,0.4428571428571429,0.7166666666666668,0.6238095238095238,0.1,1.0,0.00010466406219713107,0.013708286917873702,7.4995077656087e-05,0.06400757509482821,0.001079322865175654,0.0032270614748810466,0.04988234842245844,0.019709401838409545,0.00010466406219713107,0.8481016801843231,N03,신규 부모,Neutral,N03,신규 부모,Neutral
24,Yes,Travel_Rarely,813,Research & Development,1,3,Medical,1,45,2,Male,61,3,1,Research Scientist,4,Married,2293,3020,2,Y,Yes,16,3,1,80,1,6,2,2,2,0,2,0,1,1,0,1.0,0.3333333333333333,0.0,0.05,0.0,0.3333333333333333,0.13333333333333333,0.3333333333333333,0.6666666666666666,0.06761453396524486,0.35714285714285715,0.0,0.15,0.2222222222222222,0.6333333333333334,0.9083333333333332,0.33333333333333337,0.6300970435567592,0.23555555555555557,0.41809523809523813,0.6666666666666667,0.5952380952380952,0.43333333333333335,0.5,0.049326048939181875,0.7715892258570709,0.0024557993708516496,0.04775526963996303,0.000923739235139727,0.00573203929419042,0.06884004677992674,0.033700070744623604,0.006675554804127196,0.01300220533492461,P02,온보딩에 실패한 직원,High,P02,온보딩에 실패한 직원,High
43,No,Travel_Rarely,1273,Research & Development,2,2,Medical,1,46,4,Female,72,4,1,Research Scientist,3,Divorced,2645,21923,1,Y,No,12,3,4,80,2,6,3,2,5,3,1,4,0,0,1,0.6666666666666666,0.3333333333333333,0.0,0.125,1.0,1.0,0.06666666666666667,0.5,1.0,0.0861506055818852,0.07142857142857142,0.0,0.15,0.1111111111111111,0.33333333333333337,0.4375,0.18333333333333332,0.7369683291958173,0.2877777777777778,0.38761904761904764,0.6666666666666667,0.4857142857142857,0.0,0.5,0.009902671930396815,0.028063541526735424,0.0022095847737268024,0.560682376455917,0.006279240647273863,0.017041673991991545,0.2775879850064366,0.04545005980640225,0.0003532678525649989,0.052429598008554755,P04,저평가된 전문가,High,P04,저평가된 전문가,High
50,Yes,Travel_Rarely,869,Sales,3,2,Marketing,1,47,1,Male,86,2,1,Sales Representative,3,Married,2683,3810,1,Y,Yes,14,3,3,80,0,3,2,3,3,2,0,2,1,1,0,0.6666666666666666,0.6666666666666666,0.0,0.075,0.6666666666666666,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0881516587677725,0.21428571428571427,0.0,0.075,0.1111111111111111,0.6666666666666666,0.7625,0.33333333333333337,0.6790250507786053,0.23777777777777778,0.4428571428571429,0.4,0.7904761904761904,0.30000000000000004,0.5,0.11590297850723436,0.30219931474745415,0.004134722084193822,0.13114942081176495,0.001590207578246747,0.012362382728795656,0.008053338953684838,0.39975373181855683,0.002962657833845789,0.021891244936222878,N01,현상 유지자,Neutral,P02,온보딩에 실패한 직원,High
35,No,Travel_Rarely,890,Sales,2,3,Marketing,1,49,4,Female,97,3,1,Sales Representative,4,Married,2014,9687,1,Y,No,13,3,1,80,0,2,3,3,2,2,2,2,0,1,1,1.0,0.6666666666666666,0.0,0.05,0.0,1.0,0.13333333333333333,0.5,0.6666666666666666,0.05292259083728278,0.14285714285714285,0.0,0.05,0.1111111111111111,0.16666666666666669,0.7749999999999999,0.2833333333333333,0.7216881065222298,0.2177777777777778,0.37523809523809526,0.6666666666666667,0.6380952380952382,0.3,1.0,0.00019479098492760632,0.08541358523899788,0.000625526551969891,0.05011830101479912,0.00032474433871254886,0.0015681335935452344,0.02890954543780842,0.021724866949641257,0.0007389723056935746,0.8103815335839044,N03,신규 부모,Neutral,N03,신규 부모,Neutral
36,No,Travel_Rarely,852,Research & Development,5,4,Life Sciences,1,51,2,Female,82,2,1,Research Scientist,1,Married,3419,13072,9,Y,Yes,14,3,4,80,1,6,3,4,1,1,0,0,1,1,1,0.0,1.0,0.0,0.025,1.0,0.3333333333333333,0.0,0.5,0.3333333333333333,0.12690889942074776,0.21428571428571427,0.0,0.15,1.0,0.7999999999999999,0.6208333333333333,0.2833333333333333,0.6635221545174153,0.07,0.4428571428571429,0.13333333333333333,0.7904761904761904,0.13333333333333336,0.8,0.29688427202636475,0.049485304154285835,0.0016932939922401314,0.07583530516526438,0.00020055683749900679,0.00834709717711454,0.0003778249596669146,0.2699142487015323,0.0003778249596669146,0.2968842720263651,N03,신규 부모,Neutral,P01,번아웃에 직면한 직원,High
33,No,Travel_Frequently,1141,Sales,1,3,Life Sciences,1,52,3,Female,42,4,2,Sales Executive,1,Married,5376,3193,2,Y,No,19,3,1,80,2,10,3,3,5,3,1,3,0,1,1,0.0,0.6666666666666666,0.0,0.125,0.0,0.6666666666666666,0.06666666666666667,0.5,1.0,0.22996313849394417,0.5714285714285714,0.25,0.25,0.2222222222222222,0.4666666666666667,0.8041666666666667,0.18333333333333332,0.5294433160309938,0.3055555555555556,0.4876190476190476,0.45,0.38571428571428573,0.3666666666666667,1.0,0.004125821749231222,0.12057418563032439,0.00024266627791537875,0.007729403598821647,0.0008237848403663228,0.005087512569378822,0.0034924327108804545,0.0018362792954938038,0.0015178049994801646,0.8545701083281078,N03,신규 부모,Neutral,N03,신규 부모,Neutral
35,No,Travel_Rarely,464,Research & Development,4,2,Other,1,53,3,Male,75,3,1,Laboratory Technician,4,Divorced,1951,10910,1,Y,No,12,3,3,80,1,1,3,3,1,0,0,0,0,0,1,1.0,0.6666666666666666,0.0,0.025,0.6666666666666666,0.6666666666666666,0.0,0.5,0.6666666666666666,0.04960505529225909,0.07142857142857142,0.0,0.025,0.1111111111111111,0.16666666666666669,0.6541666666666667,0.21666666666666667,0.7515865493116678,0.19777777777777777,0.4142857142857143,0.6666666666666667,0.6523809523809524,0.16666666666666669,0.5,0.0012500924375790402,0.16372979844716273,0.002061053992177934,0.4337274429112809,0.0017063022629021905,0.014870925156336926,0.18553016783134582,0.1608320022299357,0.0012500924375790402,0.03504212229369944,P04,저평가된 전문가,High,P04,저평가된 전문가,High
27,No,Travel_Rarely,1240,Research & Development,2,4,Life Sciences,1,54,4,Female,33,3,1,Laboratory Technician,1,Divorced,2341,19715,1,Y,No,13,3,4,80,1,1,6,3,1,0,0,0,0,0,0,0.0,0.6666666666666666,0.0,0.025,1.0,1.0,0.0,1.0,0.6666666666666666,0.07014218009478673,0.14285714285714285,0.0,0.025,0.1111111111111111,0.4666666666666667,0.4875,0.06666666666666668,0.7148002708192283,0.19777777777777777,0.4285714285714286,0.26666666666666666,0.6380952380952382,0.0,0.2,0.04825028685300917,0.059426194038193096,0.0008837348302775542,0.5769397343001752,0.003278916013281171,0.032965098875031885,0.006529966237499805,0.2679197478089449,0.00045372459054985844,0.003352596453037244,P04,저평가된 전문가,High,N01,현상 유지자,Neutral
26,Yes,Travel_Rarely,1357,Research & Development,25,3,Life Sciences,1,55,1,Male,48,1,1,Laboratory Technician,3,Single,2293,10558,1,Y,No,12,3,3,80,0,1,2,2,1,0,0,1,0,0,0,0.6666666666666666,0.3333333333333333,0.0,0.025,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.06761453396524486,0.07142857142857142,0.0,0.025,0.1111111111111111,0.33333333333333337,0.7875000000000001,0.4,0.7443827578424735,0.19777777777777777,0.4142857142857143,0.26666666666666666,0.9857142857142858,0.30000000000000004,0.2,0.0011863265518676622,0.11133328477839594,0.0023106486088796617,0.07233845339363303,0.00030583976620316675,0.002665483350706656,0.0006090803604917633,0.8080881307869009,0.0008500401189782207,0.0003127122839430139,N01,현상 유지자,Neutral,N01,현상 유지자,Neutral
27,No,Travel_Frequently,994,Sales,8,3,Life Sciences,1,56,4,Male,37,3,3,Sales Executive,3,Single,8726,2975,1,Y,No,15,3,4,80,0,9,0,3,9,8,1,7,0,0,0,0.6666666666666666,0.6666666666666666,0.0,0.225,1.0,1.0,0.06666666666666667,0.0,0.6666666666666666,0.4063717746182201,0.2857142857142857,0.5,0.225,0.1111111111111111,0.2666666666666667,0.3875,0.4,0.6231655758669977,0.3577777777777778,0.4304761904761905,0.6333333333333333,0.6095238095238096,0.0,0.2,0.008220315691551178,0.027520796272365314,0.031185147723198036,0.2904982945783238,0.020444619132075022,0.04229647933444041,0.32158930472364855,0.25345341584011327,0.0005711759043899258,0.004220450799894612,S03,내재 동기 전문가,Stable,P04,저평가된 전문가,High
30,No,Travel_Frequently,721,Research & Development,1,2,Medical,1,57,3,Female,58,3,2,Laboratory Technician,4,Single,4011,10781,1,Y,No,23,4,4,80,0,12,2,3,12,8,3,7,0,0,1,1.0,0.6666666666666666,1.0,0.3,1.0,0.6666666666666666,0.2,0.3333333333333333,0.6666666666666666,0.15808320168509743,0.8571428571428571,0.25,0.3,0.1111111111111111,0.06666666666666668,0.41666666666666663,0.3666666666666667,0.4439095764688182,0.4177777777777778,0.8914285714285715,0.7166666666666668,0.19523809523809527,0.5666666666666667,0.5,0.00020648080577359112,0.00683770520398743,0.0041472778482950015,0.008978934986283663,0.0069141033544355265,0.7884517610975315,0.13733898034456207,0.0007468928568194317,0.030644468678904153,0.015733394823407475,S02,라이징 스타,Stable,S03,내재 동기 전문가,Stable
41,Yes,Travel_Rarely,1360,Research & Development,12,3,Technical Degree,1,58,2,Female,49,3,5,Research Director,3,Married,19545,16280,1,Y,No,12,3,4,80,0,23,0,3,22,15,15,8,0,1,1,0.6666666666666666,0.6666666666666666,0.0,0.55,1.0,0.3333333333333333,1.0,0.0,0.6666666666666666,0.9760926803580832,0.07142857142857142,1.0,0.575,0.1111111111111111,0.2666666666666667,0.35833333333333334,0.8666666666666667,0.5809914992853382,0.6277777777777778,0.014285714285714285,0.7333333333333334,0.6523809523809524,0.13333333333333336,1.0,0.00046476886157293063,0.0011623590430119364,0.18750114107735924,0.010772895000524812,0.01719977052651932,3.725293323579495e-05,0.049424764181425045,0.02199747751291626,0.0001225117417959288,0.7113170591216388,N03,신규 부모,Neutral,N03,신규 부모,Neutral
34,No,Non-Travel,1065,Sales,23,4,Marketing,1,60,2,Male,72,3,2,Sales Executive,3,Single,4568,10034,0,Y,No,20,4,3,80,0,10,2,3,9,5,8,7,0,0,1,0.6666666666666666,0.6666666666666666,1.0,0.225,0.6666666666666666,0.3333333333333333,0.5333333333333333,0.3333333333333333,0.6666666666666666,0.18741442864665614,0.6428571428571429,0.25,0.25,0.0,0.16666666666666669,0.6208333333333333,0.5333333333333333,0.5178913713984804,0.39,0.7152380952380952,0.5833333333333334,0.2380952380952381,0.7333333333333334,0.5,0.0012473683869769216,0.1170618828620482,0.04879865291724238,0.04181616925328213,0.011639091331941189,0.3008916783448898,0.0804553770461704,0.0025480331706719686,0.36057598395775,0.03496576272902715,N02,유능하지만 불만이 많은 직원,Neutral,S02,라이징 스타,Stable
37,No,Travel_Rarely,408,Research & Development,19,2,Life Sciences,1,61,2,Male,73,3,1,Research Scientist,2,Married,3022,10227,4,Y,No,21,4,1,80,0,8,1,3,1,0,0,0,0,1,1,0.3333333333333333,0.6666666666666666,1.0,0.025,0.0,0.3333333333333333,0.0,0.16666666666666666,0.6666666666666666,0.10600315955766193,0.7142857142857143,0.0,0.2,0.4444444444444444,0.2666666666666667,0.9208333333333334,0.31666666666666665,0.47188445046264954,0.20111111111111113,0.942857142857143,0.4,0.22380952380952382,0.9333333333333333,1.0,0.0002571108561239506,0.17829129943852165,0.0004239041374194773,0.0020015660469968944,0.0001334800172508241,0.22221754213694958,0.0009753932002519368,0.00016749205379438902,0.20203051015403503,0.3935017019586563,N03,신규 부모,Neutral,S02,라이징 스타,Stable
46,No,Travel_Frequently,1211,Sales,5,4,Marketing,1,62,1,Male,98,3,2,Sales Executive,4,Single,5772,20445,4,Y,Yes,21,4,3,80,0,14,4,3,9,6,0,8,1,0,0,1.0,0.6666666666666666,1.0,0.225,0.6666666666666666,0.0,0.0,0.6666666666666666,0.6666666666666666,0.25081621906266455,0.7142857142857143,0.25,0.35,0.4444444444444444,0.4666666666666667,0.6875,0.16666666666666669,0.4639592266606484,0.3411111111111111,0.942857142857143,0.7166666666666668,0.22380952380952382,0.8,0.0,0.005928078451993309,0.05394869246623673,0.0002951416471794519,0.005769732517470147,0.0016890133915715116,0.6933985096783519,0.07221877993998499,0.0005226353390787708,0.16617367151159967,5.574505653349e-05,S02,라이징 스타,Stable,S02,라이징 스타,Stable
35,No,Travel_Rarely,1229,Research & Development,8,1,Life Sciences,1,63,4,Male,36,4,1,Laboratory Technician,4,Married,2269,4892,1,Y,No,19,3,4,80,0,1,2,3,1,0,0,1,0,1,1,1.0,0.6666666666666666,0.0,0.025,1.0,1.0,0.0,0.3333333333333333,1.0,0.06635071090047394,0.5714285714285714,0.0,0.025,0.1111111111111111,0.16666666666666669,0.4875,0.2,0.5448882870683819,0.19777777777777777,0.5142857142857143,0.8,0.38571428571428573,0.0,1.0,0.0002067325122623837,0.005114112119694527,0.0002885184627826447,0.009078297466861602,0.000282177655735524,0.00668496479021116,0.116396655340781,0.0018480788828652388,3.904672787968132e-05,0.8600614160409263,N03,신규 부모,Neutral,N01,현상 유지자,Neutral
48,Yes,Travel_Rarely,626,Research & Development,1,2,Life Sciences,1,64,1,Male,98,2,3,Laboratory Technician,3,Single,5381,19294,9,Y,Yes,13,3,4,80,0,23,2,3,1,0,0,0,1,0,0,0.6666666666666666,0.6666666666666666,0.0,0.025,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.23022643496577147,0.14285714285714285,0.5,0.575,1.0,0.6666666666666666,0.6875,0.33333333333333337,0.7507665688708344,0.24,0.4285714285714286,0.5,0.8047619047619048,0.2,0.0,0.11273052691696409,0.1388415821651735,0.00402154806726804,0.26138627007657667,0.0015814364609802003,0.010423343646620157,0.021292046229637592,0.44851971319645556,0.001060068561326686,0.0001434646789973757,N01,현상 유지자,Neutral,P02,온보딩에 실패한 직원,High
28,Yes,Travel_Rarely,1434,Research & Development,5,4,Technical Degree,1,65,3,Male,50,3,1,Laboratory Technician,3,Single,3441,11179,1,Y,Yes,13,3,3,80,0,2,3,2,2,2,2,2,1,0,1,0.6666666666666666,0.3333333333333333,0.0,0.05,0.6666666666666666,0.6666666666666666,0.13333333333333333,0.5,0.6666666666666666,0.12806740389678778,0.14285714285714285,0.0,0.05,0.1111111111111111,0.7333333333333333,0.6416666666666666,0.2833333333333333,0.6916301812984278,0.2177777777777778,0.37523809523809526,0.5333333333333333,0.6380952380952382,0.16666666666666669,0.3,0.3785993058625256,0.15138280158432998,0.004205858378207741,0.24949699848330384,0.0021834863659239956,0.010543673632704073,0.051237844292089885,0.14607167895247908,0.0013097178583021114,0.00496863459013393,P01,번아웃에 직면한 직원,High,P01,번아웃에 직면한 직원,High
44,No,Travel_Rarely,1488,Sales,1,5,Marketing,1,68,2,Female,75,3,2,Sales Executive,1,Divorced,5454,4009,5,Y,Yes,21,4,3,80,1,9,2,2,4,3,1,3,1,0,1,0.0,0.3333333333333333,1.0,0.1,0.6666666666666666,0.3333333333333333,0.06666666666666667,0.3333333333333333,0.6666666666666666,0.2340705634544497,0.7142857142857143,0.25,0.225,0.5555555555555556,0.8333333333333333,0.6833333333333333,0.30000000000000004,0.4706574889039344,0.2188888888888889,0.9161904761904763,0.31666666666666665,0.22380952380952382,0.7333333333333334,0.3,0.25462039396462266,0.05681348928238261,0.001229294529470861,0.0067734823927478325,0.000546254300656961,0.5830921370898411,0.0014522398928691756,0.0005738057753800672,0.09366960824255799,0.001229294529470859,S02,라이징 스타,Stable,S02,라이징 스타,Stable
35,No,Non-Travel,1097,Research & Development,11,2,Medical,1,70,3,Male,79,2,3,Healthcare Representative,1,Married,9884,8302,2,Y,Yes,13,3,3,80,1,10,3,3,4,0,2,3,1,1,1,0.0,0.6666666666666666,0.0,0.1,0.6666666666666666,0.6666666666666666,0.13333333333333333,0.5,0.3333333333333333,0.4673512374934176,0.14285714285714285,0.5,0.25,0.2222222222222222,0.8666666666666666,0.6166666666666667,0.35000000000000003,0.6559166478597759,0.29555555555555557,0.37523809523809526,0.23333333333333334,0.8047619047619048,0.16666666666666669,0.8,0.43964894274401417,0.036088582860141015,0.0025075592868626373,0.05343555578080391,0.0014547956440631527,0.0032274451104722076,0.0007808620460860146,0.23673205501613626,0.00040090794206337695,0.22572329356935705,P01,번아웃에 직면한 직원,High,N01,현상 유지자,Neutral
26,No,Travel_Rarely,1443,Sales,23,3,Marketing,1,72,3,Female,47,2,2,Sales Executive,4,Married,4157,21436,7,Y,Yes,19,3,3,80,1,5,2,2,2,2,0,0,1,1,0,1.0,0.3333333333333333,0.0,0.05,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.16577145866245394,0.5714285714285714,0.25,0.125,0.7777777777777778,0.6333333333333334,0.6416666666666666,0.33333333333333337,0.55511998796359,0.11444444444444446,0.5142857142857143,0.5833333333333334,0.719047619047619,0.16666666666666669,0.5,0.16287375444910873,0.1770281432714623,0.008109006748088456,0.07450318934262723,0.0009085426009197294,0.04952607000284722,0.09878792573589133,0.3837987187641473,0.0015315935379590637,0.04293305554694866,N01,현상 유지자,Neutral,N01,현상 유지자,Neutral
33,No,Travel_Frequently,515,Research & Development,1,2,Life Sciences,1,73,1,Female,98,3,3,Research Director,4,Single,13458,15146,1,Y,Yes,12,3,3,80,0,15,1,3,15,14,8,12,1,0,1,1.0,0.6666666666666666,0.0,0.375,0.6666666666666666,0.0,0.5333333333333333,0.16666666666666666,0.6666666666666666,0.6555555555555556,0.07142857142857142,0.5,0.375,0.1111111111111111,0.5666666666666667,0.6125,0.5833333333333333,0.6092063492063492,0.47777777777777786,0.20095238095238097,0.7666666666666667,0.6523809523809524,0.30000000000000004,0.3,0.06404363629058234,0.10128091587977356,0.07565861660965956,0.09799941345162955,0.026329126007830564,0.0016527190008059334,0.47322202133062397,0.15091360567243972,0.004449972878327524,0.004449972878327521,S03,내재 동기 전문가,Stable,S03,내재 동기 전문가,Stable
35,No,Travel_Frequently,853,Sales,18,5,Life Sciences,1,74,2,Male,71,3,3,Sales Executive,1,Married,9069,11031,1,Y,No,22,4,4,80,1,9,3,2,9,8,1,8,0,1,1,0.0,0.3333333333333333,1.0,0.225,1.0,0.3333333333333333,0.06666666666666667,0.5,0.6666666666666666,0.42443391258557134,0.7857142857142857,0.5,0.225,0.1111111111111111,0.43333333333333335,0.5208333333333334,0.25,0.41594072068005716,0.3577777777777778,0.9304761904761906,0.3666666666666667,0.20952380952380956,0.6333333333333333,1.0,0.0022412471858873195,0.005376472501898374,0.00035833003098149294,0.001883452189191252,0.001052824902375374,0.32326132820814496,0.0011506946732181714,0.00023905473231687337,0.016560701188091838,0.6478758943878944,N03,신규 부모,Neutral,N03,신규 부모,Neutral
35,No,Travel_Rarely,1142,Research & Development,23,4,Medical,1,75,3,Female,30,3,1,Laboratory Technician,1,Married,4014,16002,3,Y,Yes,15,3,3,80,1,4,3,3,2,2,2,2,1,1,1,0.0,0.6666666666666666,0.0,0.05,0.6666666666666666,0.6666666666666666,0.13333333333333333,0.5,0.6666666666666666,0.15824117956819378,0.2857142857142857,0.0,0.1,0.3333333333333333,0.8666666666666666,0.6416666666666666,0.2833333333333333,0.6224178138870082,0.19333333333333336,0.40380952380952384,0.26666666666666666,0.6095238095238096,0.16666666666666669,0.8,0.555720714027776,0.05857253233149319,0.001627316797291684,0.04831670341891611,0.0006616176365650419,0.005428671401558605,0.0013774939295149353,0.042471670777001445,0.000506751697007008,0.2853165279828761,P01,번아웃에 직면한 직원,High,P02,온보딩에 실패한 직원,High
31,No,Travel_Rarely,655,Research & Development,7,4,Life Sciences,1,76,4,Male,48,3,2,Laboratory Technician,4,Divorced,5915,9528,3,Y,No,22,4,4,80,1,10,3,2,7,7,1,7,0,0,1,1.0,0.3333333333333333,1.0,0.175,1.0,1.0,0.06666666666666667,0.5,0.6666666666666666,0.2583464981569247,0.7857142857142857,0.25,0.25,0.3333333333333333,0.13333333333333336,0.4125,0.25,0.43237568645151586,0.30333333333333334,0.9304761904761906,0.7166666666666668,0.20952380952380956,0.5,0.5,0.00029719797339366626,0.004846757290822581,0.0009543830974440156,0.005912488128915463,0.0016268460712848677,0.8609804398869656,0.10149165193698483,0.0006367029725705884,0.011626766320809194,0.011626766320809194,S02,라이징 스타,Stable,S02,라이징 스타,Stable
